OGLE LMC-CEP-3523, FU, 2MASS   ,   2.771, 15.500, 16.210,  14.936,  14.819,  14.501, 075.4631250, -66.1316110,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3525, FU, 2MASS   ,   4.605, 14.880, 15.590,  14.387,  14.099,  14.014, 075.5912080, -66.3433890,  14.175, N, 103, 18.610,   0.035,   0
OGLE LMC-CEP-3528, FU, 2MASS   ,   3.706, 15.160, 15.870,  14.723,  14.463,  14.294, 075.6484170, -66.3508610,  14.194, N, 105, 18.590,   0.059,   0
OGLE LMC-CEP-3529, FU, 2MASS   ,   3.188, 15.350, 16.070,  14.853,  14.603,  14.553, 075.6605830, -66.4665280,  14.430, N, 111, 18.580,   0.063,   0
OGLE LMC-CEP-3530, FU, 2MASS   ,   3.168, 15.190, 15.810,  14.748,  14.432,  14.542, 075.6820420, -66.1958330,  14.364, Y, 103, 18.500,   0.006,   0
OGLE LMC-CEP-3533, FU, 2MASS   ,  12.249, 13.590, 14.370,  13.081,  12.633,  12.582, 075.7189170, -71.7002780,  12.620, N,  68, 18.410,   0.100,   0
OGLE LMC-CEP-3535, FU, 2MASS   ,   3.149, 15.380, 16.090,  14.827,  14.625,  14.462, 075.7336250, -66.3364170,  14.425, N, 109, 18.550,   0.077,   0
OGLE LMC-CEP-3536, FU, 2MASS   ,   2.636, 15.460, 16.080,  15.084,  14.745,  14.583, 075.7605420, -71.6781670,  13.622, Y,  81,       ,        ,   0
OGLE LMC-CEP-3539, FU, 2MASS   ,   3.462, 15.210, 15.910,  14.753,  14.452,  14.460, 075.8617080, -71.6560280,  14.209, Y,  82, 18.510,   0.076,   0
OGLE LMC-CEP-3541, FU, 2MASS   ,   5.606, 14.490, 15.220,  14.039,  13.694,  13.627, 075.8995000, -66.0755830,  14.058, N,  45,       ,        ,   0
OGLE LMC-CEP-3543, FU, 2MASS   ,   2.615, 15.490, 16.180,  15.050,  14.718,  14.647, 075.9330000, -65.7526940,  14.539, N, 104, 18.480,   0.058,   0
OGLE LMC-CEP-3544, FU, 2MASS   ,   3.650, 15.170, 15.890,  14.609,  14.357,  14.183, 075.9383750, -65.8230280,  14.305, N, 106, 18.490,   0.086,   0
OGLE LMC-CEP-3545, FU, 2MASS   ,   3.685, 15.080, 15.780,  14.734,  14.353,  14.335, 075.9476670, -66.2605280,  13.761, N, 107, 18.600,   0.018,   0
OGLE LMC-CEP-3546, FU, 2MASS   ,   2.899, 15.400, 16.080,  14.900,  14.683,  14.519, 075.9992920, -66.1071670,  14.332, N, 108, 18.440,   0.091,   0
OGLE LMC-CEP-3548, FU, 2MASS   ,   3.095, 15.320, 16.000,  14.750,  14.606,  14.454, 076.0180830, -66.2798060,  14.400, N, 107, 18.510,   0.049,   0
OGLE LMC-CEP-3549, FU, 2MASS   ,   3.378, 15.320, 16.040,  14.751,  14.439,  14.385, 076.0217080, -66.2969720,  14.306, N, 109, 18.530,   0.094,   0
OGLE LMC-CEP-3550, FU, 2MASS   ,   4.819, 14.850, 15.610,  14.369,  14.086,  13.903, 076.0325420, -65.7895280,  13.824, Y, 110, 18.580,   0.075,   0
OGLE LMC-CEP-3552, FU, 2MASS   ,   3.140, 15.380, 16.110,  14.848,  14.733,  14.472, 076.0714580, -66.2089170,  14.509, N, 106, 18.600,   0.054,   0
OGLE LMC-CEP-3553, FU, 2MASS   ,   7.996, 14.270, 15.140,  13.727,  13.264,  13.258, 076.0762500, -70.5850280,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3554, FU, 2MASS   ,   4.484, 15.010, 15.800,  14.403,  14.044,  14.112, 076.0966250, -66.5252500,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3556, FU, 2MASS   ,   2.999, 15.410, 16.130,  14.785,  14.616,  14.642, 076.1117080, -66.1287780,  14.397, Y, 106, 18.490,   0.083,   0
OGLE LMC-CEP-3557, FU, 2MASS   ,   4.718, 14.890, 15.690,  14.354,  13.998,  13.957, 076.1133750, -71.9821940,  13.758, Y,  72, 18.500,   0.120,   0
OGLE LMC-CEP-3558, FU, 2MASS   ,   3.491, 15.300, 16.080,  14.866,  14.481,  14.401, 076.1141670, -71.9033330,  13.986, Y,  75, 18.480,   0.150,   0
OGLE LMC-CEP-3560, FU, 2MASS   ,   4.752, 14.790, 15.560,  14.260,  13.954,  13.846, 076.1839580, -66.0305280,  13.416, Y, 107, 18.320,   0.160,   0
OGLE LMC-CEP-3564, FU, 2MASS   ,   3.916, 15.040, 15.800,  14.484,  14.246,  14.252, 076.2306670, -66.0034170,  14.107, Y, 109, 18.510,   0.068,   0
OGLE LMC-CEP-3565, FU, 2MASS   ,   8.127, 13.950, 14.690,  13.418,  13.053,  13.051, 076.2351670, -65.6071670,  12.931, Y, 114, 18.290,   0.079,   0
OGLE LMC-CEP-3566, FU, 2MASS   ,   7.833, 14.070, 14.820,  13.569,  13.251,  13.207, 076.2380420, -71.8954720,  13.043, Y,  79, 18.420,   0.067,   0
OGLE LMC-CEP-3567, FU, 2MASS   ,   2.701, 15.440, 16.090,  14.930,  14.561,  14.973, 076.2620830, -65.6199440,  14.352, N, 114, 18.390,   0.075,   0
OGLE LMC-CEP-3570, FU, 2MASS   ,   3.129, 15.240, 15.900,  14.714,  14.511,  14.512, 076.3077080, -66.1080280,  14.269, N, 112, 18.460,   0.044,   0
OGLE LMC-CEP-3572, FU, 2MASS   ,   3.139, 15.340, 16.070,  14.882,  14.470,  14.399, 076.3233330, -65.5026390,  14.395, N, 123, 18.480,   0.092,   0
OGLE LMC-CEP-3574, FU, 2MASS   ,  11.322, 13.860, 14.450,  13.408,  13.075,  13.094, 076.3869580, -65.9850830,  13.007, Y, 115, 18.820,  -0.032,   0
OGLE LMC-CEP-3575, FU, 2MASS   ,   3.427, 15.140, 15.810,  14.803,  14.390,  14.445, 076.4088750, -71.7870000,  14.398, N,  80, 18.590,   0.006,   0
OGLE LMC-CEP-3578, FU, 2MASS   ,   3.207, 15.210, 15.880,  14.861,  14.483,  14.442, 076.4490830, -65.7278330,  14.192, Y, 110, 18.470,   0.052,   0
OGLE LMC-CEP-3583, FU, 2MASS   ,   4.481, 14.840, 15.560,  14.317,  14.032,  13.905, 076.5215420, -64.8381390,  13.743, N, 129, 18.460,   0.071,   0
OGLE LMC-CEP-3584, FU, 2MASS   ,   4.662, 14.800, 15.520,  14.285,  14.019,  14.012, 076.5691250, -66.2204720,  13.810, Y, 114, 18.510,   0.055,   0
OGLE LMC-CEP-3586, FU, 2MASS   ,   4.326, 15.000, 15.790,  14.443,  14.109,  14.135, 076.6117920, -66.2112780,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3587, FU, 2MASS   ,   5.195, 14.520, 15.180,  14.117,  13.770,  13.763, 076.6149170, -71.7742780,  13.588, Y,  78, 18.450,   0.014,   0
OGLE LMC-CEP-3590, FU, 2MASS   ,   3.328, 15.380, 16.160,  14.793,  14.547,  14.441, 076.7171670, -66.3580830,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3592, FU, 2MASS   ,   3.001, 15.300, 15.950,  14.807,  14.529,  14.468, 076.7558330, -66.1826670,  14.445, N, 115, 18.460,   0.041,   0
OGLE LMC-CEP-3594, FU, 2MASS   ,   1.465, 16.240, 16.810,  15.750,  15.801,  15.372, 076.7858750, -71.9819440,  15.304, N,  33, 18.540,   0.024,   0
OGLE LMC-CEP-3597, FU, 2MASS   ,   4.871, 14.830, 15.570,  14.353,  14.079,  13.842, 076.8300000, -66.2207780,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3598, FU, 2MASS   ,   3.412, 15.200, 15.890,  14.771,  14.510,  14.150, 076.8320830, -66.2765830,  14.239, N, 108, 18.510,   0.066,   0
OGLE LMC-CEP-3601, FU, 2MASS   ,   3.260, 15.200, 15.860,  14.722,  14.337,  14.396, 076.8789170, -71.7418610,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3603, FU, 2MASS   ,   3.327, 15.330, 16.080,  14.867,  14.471,  14.665, 076.9118330, -66.0203890,  13.446, Y, 116, 17.960,   0.380,   0
OGLE LMC-CEP-3604, FU, 2MASS   ,   2.697, 15.330, 15.950,  14.953,  14.639,  14.580, 076.9183330, -65.7501670,  14.451, N, 110, 18.470,   0.002,   0
OGLE LMC-CEP-3605, FU, 2MASS   ,   3.541, 15.170, 15.870,  14.576,  14.238,  14.179, 076.9198330, -65.8690560,  14.254, N, 112, 18.400,   0.100,   0
OGLE LMC-CEP-3607, FU, 2MASS   ,   3.062, 15.370, 16.100,  14.891,  14.569,  14.353, 076.9382080, -66.1092500,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3609, FU, 2MASS   ,   3.264, 15.160, 15.830,  14.712,  14.385,  14.380, 076.9538330, -66.4868890,  14.077, Y, 122, 18.410,   0.063,   0
OGLE LMC-CEP-3610, FU, 2MASS   ,   2.468, 15.540, 16.170,  15.116,  14.908,  14.719, 076.9600420, -65.6248330,  14.612, N, 116, 18.520,   0.021,   0
OGLE LMC-CEP-3611, FU, 2MASS   ,  15.645, 13.120, 14.000,  12.596,  12.217,  12.237, 077.0090830, -71.9607220,  12.071, Y,  76, 18.290,   0.099,   0
OGLE LMC-CEP-3613, FU, 2MASS   ,   3.952, 15.020, 15.770,  14.474,  14.119,  14.267, 077.0709170, -65.4832220,  14.104, Y, 128, 18.460,   0.085,   0
OGLE LMC-CEP-3616, FU, 2MASS   ,   2.775, 15.420, 16.120,  14.964,  14.901,  14.590, 077.1159580, -71.7779720,  14.638, N,  81, 18.580,   0.018,   0
OGLE LMC-CEP-3619, FU, 2MASS   ,   3.091, 15.270, 15.930,  14.812,  14.554,  14.494, 077.1900420, -65.6611670,  14.351, N, 114, 18.520,   0.028,   0
OGLE LMC-CEP-3620, FU, 2MASS   ,   5.052, 14.790, 15.590,  14.254,  13.908,  13.846, 077.2035420, -65.5304440,  13.761, Y, 130, 18.490,   0.120,   0
OGLE LMC-CEP-3621, FU, 2MASS   ,   3.965, 15.080, 15.840,  14.488,  14.126,  14.051, 077.2092920, -66.1658610,  14.016, Y, 118, 18.400,   0.130,   0
OGLE LMC-CEP-3623, FU, 2MASS   ,   1.203, 16.500, 17.070,  16.147,  15.607,  15.172, 077.2339170, -71.4210830,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3624, FU, 2MASS   ,   3.271, 15.180, 15.830,  14.641,  14.433,  14.423, 077.2378330, -65.8966390,  14.241, N, 112, 18.470,   0.036,   0
OGLE LMC-CEP-3626, FU, 2MASS   ,   2.895, 14.980, 15.570,  14.616,  14.214,  14.300, 077.2465420, -71.6479170,  14.197, Y,  87, 18.170,   0.008,   0
OGLE LMC-CEP-3628, FU, 2MASS   ,   3.630, 15.290, 16.060,  14.748,  14.331,  14.339, 077.2654580, -65.7781670,  14.275, N, 112, 18.510,   0.140,   0
OGLE LMC-CEP-3629, FU, 2MASS   ,   3.324, 15.190, 15.890,  14.761,  14.411,  14.511, 077.2798330, -66.4720830,  14.326, N, 118, 18.520,   0.042,   0
OGLE LMC-CEP-3630, FU, 2MASS   ,   2.964, 15.400, 16.100,  14.918,  14.536,  14.363, 077.2812080, -66.1556110,  14.387, N, 117, 18.420,   0.110,   0
OGLE LMC-CEP-3636, FU, 2MASS   ,   4.050, 15.030, 15.810,  14.547,  14.216,  14.044, 077.4278750, -65.6867220,  14.084, Y, 117, 18.490,   0.099,   0
OGLE LMC-CEP-3639, FU, 2MASS   ,   2.737, 15.570, 16.280,  15.059,  14.705,  14.556, 077.4557080, -66.3703890,  14.648, N, 120, 18.500,   0.100,   0
OGLE LMC-CEP-3645, FU, 2MASS   ,   3.287, 15.250, 15.940,  14.734,  14.431,  14.366, 077.5605000, -65.7918060,  14.357, N, 117, 18.470,   0.071,   0
OGLE LMC-CEP-3646, FU, 2MASS   ,   8.357, 13.980, 14.750,  13.378,  13.058,  12.972, 077.5648750, -66.4243890,  12.859, Y, 116, 18.280,   0.110,   0
OGLE LMC-CEP-3647, FU, 2MASS   ,   4.391, 14.910, 15.730,  14.371,  14.058,  14.009, 077.5771250, -66.3797220,  13.913, Y, 116, 18.450,   0.110,   0
OGLE LMC-CEP-3650, FU, 2MASS   ,   2.008, 15.730, 16.390,  15.340,  15.006,  14.619, 077.5905420, -64.7810280,  14.672, N, 134, 18.320,   0.088,   0
OGLE LMC-CEP-3655, FU, 2MASS   ,   2.149, 15.960, 16.710,  15.284,  14.942,  15.065, 077.6495830, -65.2757780,  14.803, N, 128, 18.400,   0.180,   0
OGLE LMC-CEP-3657, FU, 2MASS   ,   3.337, 15.130, 15.750,  14.676,  14.365,  14.487, 077.6664580, -64.8371390,  14.236, Y, 141, 18.490,   0.011,   0
OGLE LMC-CEP-3658, FU, 2MASS   ,   2.934, 15.400, 16.090,  14.952,  14.607,  14.733, 077.6741670, -65.7609170,  14.507, N, 112, 18.560,   0.045,   0
OGLE LMC-CEP-3659, FU, 2MASS   ,   3.973, 15.090, 15.840,  14.593,  14.221,  14.257, 077.6872920, -66.2020560,  14.098, Y, 118, 18.530,   0.091,   0
OGLE LMC-CEP-3663, FU, 2MASS   ,   4.012, 14.880, 15.550,  14.399,  14.180,  13.971, 077.7225420, -66.5758610,  13.965, Y, 124, 18.430,   0.039,   0
OGLE LMC-CEP-3673, FU, 2MASS   ,   3.825, 15.110, 15.880,  14.688,  14.374,  14.092, 077.8231250, -65.5312780,  14.091, Y, 127, 18.530,   0.094,   0
OGLE LMC-CEP-3675, FU, 2MASS   ,   4.441, 14.880, 15.620,  14.380,  14.141,  14.087, 077.8461250, -71.7084440,  13.906, N,  55, 18.590,   0.034,   0
OGLE LMC-CEP-3676, FU, 2MASS   ,   3.337, 15.220, 15.950,  14.762,  14.460,  14.376, 077.8464580, -66.0285830,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3677, FU, 2MASS   ,   7.370, 14.220, 15.030,  13.691,  13.301,  13.268, 077.8584580, -66.5022220,  13.174, Y, 122, 18.410,   0.110,   0
OGLE LMC-CEP-3679, FU, 2MASS   ,   3.665, 15.120, 15.910,  14.538,  14.238,  14.269, 077.8967080, -66.4374720,  14.128, Y, 117, 18.410,   0.110,   0
OGLE LMC-CEP-3684, FU, 2MASS   ,   3.307, 15.280, 16.060,  14.719,  14.442,  14.395, 077.9727920, -66.3875280,  14.291, N, 116, 18.450,   0.110,   0
OGLE LMC-CEP-3685, FU, 2MASS   ,   3.815, 15.110, 15.890,  14.569,  14.285,  14.194, 077.9745420, -66.2190280,  14.104, Y, 123, 18.480,   0.100,   0
OGLE LMC-CEP-3687, FU, 2MASS   ,   3.650, 14.960, 15.650,  14.459,  14.224,  14.096, 077.9882920, -66.1941390,  13.952, Y, 119, 18.350,   0.064,   0
OGLE LMC-CEP-3689, FU, 2MASS   ,   2.982, 15.540, 16.250,  15.060,  14.750,  14.561, 078.0000830, -71.7949440,  14.666, N,  81, 18.640,   0.081,   0
OGLE LMC-CEP-3693, FU, 2MASS   ,   2.975, 15.360, 16.120,  14.893,  14.635,  14.770, 078.0607500, -65.6715560,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3695, FU, 2MASS   ,   1.899, 16.020, 16.690,  15.652,  15.178,  15.229, 078.0833750, -71.6744720,  15.114, N,  60, 18.550,   0.080,   0
OGLE LMC-CEP-3696, FU, 2MASS   ,   4.566, 14.690, 15.340,  14.197,  13.854,  13.760, 078.0942920, -66.0481390,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3697, FU, 2MASS   ,   2.959, 15.450, 16.180,  15.016,  14.589,  14.395, 078.1035830, -65.3740830,  14.368, N, 131, 18.460,   0.120,   0
OGLE LMC-CEP-3698, FU, 2MASS   ,   3.053, 15.320, 15.980,  14.780,  14.468,  14.395, 078.1060830, -72.3462780,  14.235, N,  85, 18.410,   0.084,   0
OGLE LMC-CEP-3700, FU, 2MASS   ,   3.584, 15.160, 15.910,  14.434,  14.180,  14.086, 078.1129170, -65.7822500,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3704, FU, 2MASS   ,   3.465, 15.200, 15.960,  14.668,  14.416,  14.230, 078.1429580, -65.5959170,  14.250, Y, 120, 18.470,   0.091,   0
OGLE LMC-CEP-3706, FU, 2MASS   ,   3.205, 15.280, 15.980,  14.571,  14.230,  14.016, 078.1494170, -65.5273890,  13.873, Y, 120, 18.070,   0.240,   0
OGLE LMC-CEP-3709, FU, 2MASS   ,   3.113, 15.170, 15.830,  14.743,  14.433,  14.424, 078.1930000, -65.4453330,  14.182, N, 121, 18.450,   0.019,   0
OGLE LMC-CEP-3713, FU, 2MASS   ,   4.592, 14.930, 15.700,  14.388,  14.049,  13.912, 078.2085420, -71.9943060,  13.927, Y,  78, 18.490,   0.120,   0
OGLE LMC-CEP-3714, FU, 2MASS   ,   3.190, 15.270, 15.970,  14.870,  14.445,  14.556, 078.2250000, -65.1869440,  14.015, N, 125, 18.390,   0.120,   0
OGLE LMC-CEP-3715, FU, 2MASS   ,   3.430, 15.260, 15.950,  14.771,  14.396,  14.433, 078.2722080, -71.8774720,  14.250, N,  68, 18.540,   0.071,   0
OGLE LMC-CEP-3718, FU, 2MASS   ,   2.463, 15.680, 16.320,  15.177,  15.024,  14.944, 078.3071670, -66.1711940,  14.747, N, 108, 18.610,   0.039,   0
OGLE LMC-CEP-3720, FU, 2MASS   ,   3.505, 15.000, 15.620,  14.578,  14.312,  14.237, 078.3363330, -66.4899440,  14.052, Y, 119, 18.460,  -0.001,   0
OGLE LMC-CEP-3721, FU, 2MASS   ,   2.943, 15.420, 16.160,  14.989,  14.571,  14.328, 078.3366670, -65.4160830,  14.448, N, 123, 18.410,   0.130,   0
OGLE LMC-CEP-3723, FU, 2MASS   ,   3.144, 15.370, 16.120,  14.778,  14.554,  14.441, 078.3422920, -65.5035000,  14.447, N, 118, 18.490,   0.097,   0
OGLE LMC-CEP-3724, FU, 2MASS   ,   2.639, 15.570, 16.280,  14.985,  14.648,  14.453, 078.3547500, -65.4914720,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3726, FU, 2MASS   ,   3.523, 15.230, 15.970,  14.704,  14.404,  14.377, 078.3611670, -65.4514170,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3727, FU, 2MASS   ,   3.464, 15.220, 15.910,  14.768,  14.536,  14.424, 078.3707080, -72.0210560,  14.327, N,  76, 18.560,   0.056,   0
OGLE LMC-CEP-3728, FU, 2MASS   ,   3.085, 15.390, 16.120,  14.804,  14.508,  14.493, 078.3775000, -65.4322500,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3729, FU, 2MASS   ,   3.009, 15.190, 15.810,  14.894,  14.647,  14.624, 078.3863330, -66.4520280,  14.367, N, 122, 18.560,  -0.030,   0
OGLE LMC-CEP-3734, FU, 2MASS   ,   3.318, 15.360, 16.090,  14.769,  14.427,  14.547, 078.4069170, -65.4540830,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3735, FU, 2MASS   ,   3.232, 15.230, 16.010,  11.994,  12.466,  12.238, 078.4080000, -65.4615830,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3743, FU, 2MASS   ,   3.040, 15.400, 16.110,  14.756,  14.361,  12.301, 078.4190830, -65.4739720,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3746, FU, 2MASS   ,   3.452, 15.270, 16.000,  14.776,  14.495,  14.363, 078.4262920, -65.4583890,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3749, FU, 2MASS   ,   3.444, 15.130, 15.800,  14.600,  14.270,  14.293, 078.4553750, -65.5643890,  14.239, N, 119, 18.400,   0.068,   0
OGLE LMC-CEP-3750, FU, 2MASS   ,   2.954, 15.440, 16.150,  14.882,  14.679,  14.328, 078.4591670, -65.4859720,  14.512, N, 122, 18.460,   0.110,   0
OGLE LMC-CEP-3752, FU, 2MASS   ,   3.439, 15.080, 15.710,  14.615,  14.220,  14.322, 078.4911670, -65.4776390,  14.269, N, 119, 18.420,   0.037,   0
OGLE LMC-CEP-3755, FU, 2MASS   ,   2.777, 15.440, 16.210,  14.015,  13.455,  13.311, 078.5693750, -71.4323060,  13.216, Y,  83,       ,        ,   0
OGLE LMC-CEP-3756, FU, 2MASS   ,   3.210, 15.250, 15.950,  14.655,  14.417,  14.307, 078.5766250, -65.5100280,  14.189, Y, 120, 18.400,   0.088,   0
OGLE LMC-CEP-3759, FU, 2MASS   ,   2.800, 15.490, 16.190,  14.982,  14.702,  14.797, 078.5872080, -66.0610000,  14.339, N, 110, 18.520,   0.076,   0
OGLE LMC-CEP-3760, FU, 2MASS   ,   2.731, 15.420, 16.090,  15.027,  14.737,  14.713, 078.5927080, -65.6820830,  14.579, N, 111, 18.540,   0.027,   0
OGLE LMC-CEP-3765, FU, 2MASS   ,   1.218, 16.580, 17.240,  16.121,  15.687,  16.236, 078.6147920, -72.8077780,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3766, FU, 2MASS   ,   2.506, 15.430, 16.050,  14.946,  14.717,  14.734, 078.6424580, -65.3973610,  14.559, N, 121, 18.380,   0.035,   0
OGLE LMC-CEP-3768, FU, 2MASS   ,   3.598, 14.980, 15.650,  14.599,  14.396,  14.080, 078.6818750, -66.2593330,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3769, FU, 2MASS   ,   4.502, 14.820, 15.530,  14.270,  14.068,  13.850, 078.7117920, -66.3465830,  13.970, Y, 118, 18.470,   0.059,   0
OGLE LMC-CEP-3776, FU, 2MASS   ,   3.935, 14.870, 15.530,  14.333,  14.045,  14.013, 078.8306670, -65.9783330,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3781, FU, 2MASS   ,   4.534, 14.760, 15.450,  14.223,  13.951,  13.850, 078.8854170, -66.3798890,  13.849, Y, 125, 18.420,   0.054,   0
OGLE LMC-CEP-3782, FU, 2MASS   ,   4.507, 14.770, 15.450,  14.217,  13.966,  14.231, 078.9103330, -65.6360830,  13.864, Y, 108, 18.460,   0.031,   0
OGLE LMC-CEP-3783, FU, 2MASS   ,   3.017, 15.420, 16.150,  14.844,  14.542,  14.590, 078.9116250, -65.2582780,  14.320, N, 111, 18.470,   0.100,   0
OGLE LMC-CEP-3784, FU, 2MASS   ,   3.316, 15.280, 16.030,  14.969,  14.464,  14.456, 078.9382500, -66.2336670,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3790, FU, 2MASS   ,   2.604, 15.520, 16.220,  15.043,  14.916,  14.831, 078.9829580, -65.3383890,  14.521, N, 110, 18.530,   0.049,   0
OGLE LMC-CEP-3791, FU, 2MASS   ,   7.022, 14.210, 15.010,  13.719,  13.388,  13.285, 078.9864580, -66.3549170,  13.231, Y, 122, 18.390,   0.091,   0
OGLE LMC-CEP-3792, FU, 2MASS   ,   2.930, 15.410, 16.130,  14.916,  14.638,  14.379, 078.9874170, -65.5013890,  14.374, N, 113, 18.450,   0.099,   0
OGLE LMC-CEP-3793, FU, 2MASS   ,   5.083, 14.720, 15.490,  14.177,  13.883,  13.699, 078.9895420, -65.4951670,  13.725, Y, 113, 18.430,   0.110,   0
OGLE LMC-CEP-3796, FU, 2MASS   ,   2.972, 15.440, 16.170,  14.904,  14.683,  14.449, 078.9952500, -65.2234170,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3798, FU, 2MASS   ,   4.009, 15.030, 15.800,  14.591,  14.081,  13.983, 079.0126670, -66.1678890,  14.062, N, 118, 18.420,   0.120,   0
OGLE LMC-CEP-3800, FU, 2MASS   ,   1.771, 15.920, 16.580,  15.487,  15.157,  15.123, 079.0159170, -64.9993610,  14.984, N,  91, 18.410,   0.059,   0
OGLE LMC-CEP-3802, FU, 2MASS   ,   8.610, 14.170, 14.980,  13.542,  13.213,  13.119, 079.0162920, -66.4245280,  13.071, Y, 122, 18.470,   0.130,   0
OGLE LMC-CEP-3804, FU, 2MASS   ,   3.068, 15.380, 16.120,  14.932,  14.572,  14.466, 079.0231670, -65.6995830,  14.503, Y, 100, 18.500,   0.095,   0
OGLE LMC-CEP-3806, FU, 2MASS   ,   4.988, 14.580, 15.320,  14.075,  13.727,  13.656, 079.0712080, -66.3160000,  13.665, Y, 126, 18.320,   0.079,   0
OGLE LMC-CEP-3807, FU, 2MASS   ,   2.940, 15.340, 16.000,  14.794,  14.606,  14.410, 079.0731250, -65.6620830,  14.281, N, 108, 18.420,   0.068,   0
OGLE LMC-CEP-3809, FU, 2MASS   ,   3.037, 15.240, 15.830,  14.701,  14.439,  14.498, 079.0942500, -66.0418610,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3818, FU, 2MASS   ,   1.749, 16.050, 16.740,  15.554,  15.312,  15.235, 079.1978750, -67.5855000,  15.152, N,  55, 18.470,   0.085,   0
OGLE LMC-CEP-3822, FU, 2MASS   ,   1.600, 16.350, 17.030,  15.937,  15.740,  15.365, 079.2204170, -66.3699440,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3828, FU, 2MASS   ,   1.787, 16.020, 16.650,  14.295,  13.692,  13.469, 079.3086250, -66.3305280,  13.187, Y, 140,       ,        ,   0
OGLE LMC-CEP-3833, FU, 2MASS   ,   3.212, 15.240, 15.960,  14.824,  14.522,  14.236, 079.3532080, -66.1321110,  14.176, Y, 132, 18.430,   0.094,   0
OGLE LMC-CEP-3834, FU, 2MASS   ,   1.358, 16.220, 16.790,  15.623,  15.329,  15.309, 079.3578330, -65.0791390,  15.050, N,  42, 18.190,   0.120,   0
OGLE LMC-CEP-3835, FU, 2MASS   ,   5.224, 14.510, 15.240,  13.983,  13.757,  13.644, 079.4266670, -66.6480560,  13.443, Y, 163, 18.300,   0.090,   0
OGLE LMC-CEP-3841, FU, 2MASS   ,   3.354, 15.280, 16.040,  14.745,  14.364,  14.350, 079.4856670, -65.5487220,  14.140, N, 109, 18.380,   0.150,   0
OGLE LMC-CEP-3846, FU, 2MASS   ,   2.957, 15.200, 15.810,  14.708,  14.539,  14.367, 079.5224580, -65.9477220,  14.285, N, 133, 18.390,   0.022,   0
OGLE LMC-CEP-3849, FU, 2MASS   ,   3.185, 15.380, 16.100,  14.852,  14.519,  14.273, 079.5917080, -65.2170830,  14.394, N, 108, 18.470,   0.120,   0
OGLE LMC-CEP-3851, FU, 2MASS   ,   3.666, 14.710, 15.580,  14.040,  13.689,  13.534, 079.6313330, -65.4454720,  13.485, Y, 111, 17.770,   0.220,   0
OGLE LMC-CEP-3852, FU, 2MASS   ,   3.687, 14.900, 15.500,  14.408,  14.125,  13.992, 079.6352920, -66.2763060,  13.940, Y, 159, 18.300,   0.042,   0
OGLE LMC-CEP-3853, FU, 2MASS   ,  27.882, 12.800, 13.830,  12.165,  11.661,  11.597, 079.6403750, -67.2148330,  11.486, Y, 207, 18.360,   0.260,   0
OGLE LMC-CEP-3856, FU, 2MASS   ,   3.077, 15.360, 16.010,  14.817,  14.606,  14.591, 079.7059170, -66.0482500,        ,  ,    ,       ,        ,   0
OGLE LMC-CEP-3861, FU, 2MASS   ,   7.895, 14.230, 15.040,  13.684,  13.261,  13.199, 079.7588330, -67.4548060,  13.351, N,  34, 18.460,   0.120,   0
OGLE LMC-CEP-3862, FU, 2MASS   ,   3.162, 15.320, 16.020,  14.819,  14.426,  14.391, 079.7622080, -66.3072780,  14.479, N, 166, 18.470,   0.084,   0
OGLE LMC-CEP-3864, FU, 2MASS   ,   3.563, 15.110, 15.880,  14.602,  14.334,  14.205, 079.8382080, -67.1136390,  13.912, Y, 211, 18.310,   0.140,   0
OGLE LMC-CEP-3866, FU, 2MASS   ,   3.262, 15.110, 15.790,  14.718,  14.329,  14.222, 079.8652080, -66.1069170,  14.317, N, 175, 18.420,   0.035,   0
